run_id,alpha,threads_case,role,threads,tickets,ready,effective,run_ticks,work,stride,pass,tick_share,work_share,effective_share,sample_pid,result_pid
75,0,1_2_3,0,1,100,1,100,201,50432,100000,544000000,0.3059360730593607,0.341569137407889,0.3333333333333333,4,4
75,0,1_2_3,1,2,100,2,100,278,45270,100000,544100000,0.4231354642313546,0.30660760728218467,0.3333333333333333,3,3
75,0,1_2_3,2,3,100,3,100,178,51946,100000,544100000,0.2709284627092846,0.3518232553099263,0.3333333333333333,2,2
76,25,1_2_3,0,1,100,1,100,219,38592,100000,313700000,0.3323216995447648,0.33219708707778123,0.3333333333333333,2,2
76,25,1_2_3,1,2,100,2,100,222,38740,100000,313700000,0.33687405159332323,0.33347106015218814,0.3333333333333333,3,3
76,25,1_2_3,2,3,100,3,100,218,38840,100000,313600000,0.330804248861912,0.33433185277003064,0.3333333333333333,4,4
77,50,1_2_3,0,1,100,1,100,228,37504,100000,293100000,0.3470319634703196,0.32837755012695913,0.3333333333333333,4,4
77,50,1_2_3,1,2,100,2,100,258,35682,100000,293100000,0.3926940639269406,0.31242448121880745,0.3333333333333333,3,3
77,50,1_2_3,2,3,100,3,100,171,41024,100000,293100000,0.2602739726027397,0.3591979686542334,0.3333333333333333,2,2
78,75,1_2_3,0,1,100,1,100,207,38784,100000,291400000,0.3150684931506849,0.34009119607155386,0.3333333333333333,2,2
78,75,1_2_3,1,2,100,2,100,220,37574,100000,291400000,0.334855403348554,0.3294808839003858,0.3333333333333333,3,3
78,75,1_2_3,2,3,100,3,100,230,37682,100000,291400000,0.350076103500761,0.3304279200280603,0.3333333333333333,4,4
79,100,1_2_3,0,1,100,1,100,103,19341,100000,154200000,0.15653495440729484,0.16752416588712193,0.16666666666666666,4,4
79,100,1_2_3,1,2,100,2,200,228,37807,50000,154200000,0.3465045592705167,0.32746942452274536,0.3333333333333333,3,3
79,100,1_2_3,2,3,100,3,300,327,58304,33333,154232009,0.4969604863221885,0.5050064095901327,0.5,2,2
80,0,1_3_5,0,1,100,1,100,221,38848,100000,316400000,0.33586626139817627,0.3347522619560534,0.3333333333333333,2,2
80,0,1_3_5,1,3,100,3,100,202,40116,100000,316400000,0.3069908814589666,0.3456785868160276,0.3333333333333333,3,3
80,0,1_3_5,2,5,100,5,100,235,37086,100000,316400000,0.35714285714285715,0.319569151227919,0.3333333333333333,4,4
81,25,1_3_5,0,1,100,1,100,232,37120,100000,288900000,0.35365853658536583,0.32688429599232105,0.3333333333333333,4,4
81,25,1_3_5,1,3,100,3,100,209,38323,100000,288900000,0.31859756097560976,0.33747809470133944,0.3333333333333333,3,3
81,25,1_3_5,2,5,100,5,100,215,38114,100000,288900000,0.3277439024390244,0.33563760930633957,0.3333333333333333,2,2
82,50,1_3_5,0,1,100,1,100,108,32832,100000,249200000,0.16463414634146342,0.27923828639955095,0.25,2,2
82,50,1_3_5,1,3,100,3,100,220,25148,100000,249100000,0.3353658536585366,0.21388536873708294,0.25,3,3
82,50,1_3_5,2,5,100,5,200,328,59597,50000,249100000,0.5,0.5068763448633661,0.5,4,4
83,75,1_3_5,0,1,100,1,100,131,30144,100000,233200000,0.19969512195121952,0.2700809060038885,0.25,4,4
83,75,1_3_5,1,3,100,3,100,170,27266,100000,233300000,0.25914634146341464,0.2442949171676627,0.25,3,3
83,75,1_3_5,2,5,100,5,200,355,54201,50000,233250000,0.5411585365853658,0.48562417682844883,0.5,2,2
84,100,1_3_5,0,1,100,1,100,79,12544,100000,110600000,0.12042682926829268,0.10845488107486534,0.1111111111111111,2,2
84,100,1_3_5,1,3,100,3,300,208,38753,33333,110532458,0.3170731707317073,0.3350567607058559,0.3333333333333333,3,3
84,100,1_3_5,2,5,100,5,500,369,64364,20000,110519999,0.5625,0.5564883582192788,0.5555555555555556,4,4
